owNumber,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,CreditScoreBins
4977,2,0,25.0,7,0.5753406094083857,1,1,0,0.5830640826198902,4
6338,1,0,43.0,1,0.4143530148037397,1,1,1,0.9682853712529546,2
9351,1,1,42.0,4,0.0,3,0,1,0.601605003277813,1
6775,0,0,48.0,9,0.0,2,1,1,0.4261858507487465,1
8686,0,1,43.0,6,0.0,2,1,1,0.2883490373330653,3
3084,0,1,40.0,4,0.36505682446606114,1,1,0,0.7060604287709475,0
6396,2,0,36.0,0,0.5088735031821088,2,1,0,0.3712783570831014,3
2351,2,0,58.0,3,0.47439480308518894,2,1,0,0.1759551037124045,1
1210,0,0,32.0,7,0.0,2,0,0,0.7761512224417432,4
1509,0,1,36.0,6,0.0,2,1,1,0.24153516660841107,0
3641,2,0,39.0,0,0.48825114611275044,2,1,1,0.47502646502741014,1
7367,1,0,35.0,8,0.0,3,0,1,0.4432780830569319,1
9092,0,0,40.0,6,0.5228603772950206,1,1,1,0.24904398370044337,3
223,0,1,42.0,2,0.0,2,1,1,0.8399453647823366,0
707,2,1,35.0,4,0.3511776833374858,1,1,1,0.16408527014329866,1
7804,2,0,52.0,8,0.49461966808914337,1,0,0,0.11947610996850198,1
4440,0,0,21.0,7,0.4209994185288537,1,1,1,0.18276210378091107,1
9834,2,0,41.0,1,0.7976057529971632,2,1,0,0.4706988017355658,2
5664,0,0,38.0,2,0.0,2,1,0,0.0450217495770846,4
7502,0,0,58.0,8,0.37136145596006737,1,1,1,0.6988150868407933,2
6491,0,1,34.0,2,0.0,2,1,0,0.8208326895218493,3
4027,2,1,56.0,10,0.39960798426165783,3,1,1,0.38569103349369865,3
9629,0,0,22.0,9,0.0,2,1,1,0.22185153682176648,1
3365,0,1,47.0,1,0.0,2,0,0,0.543804833361586,2
8974,2,1,33.0,2,0.48782356214828104,1,1,1,0.11052230488011604,1
2039,0,1,47.0,0,0.0,1,1,1,0.6691628550526575,1
6045,0,1,46.0,0,0.0,2,1,1,0.1818443161321906,2
3650,0,1,38.91621420206537,4,0.6105994270422705,1,1,1,0.4604378718167585,1
9440,0,0,31.0,3,0.5695759182543001,1,1,1,0.2906447065694774,2
5657,0,0,27.0,9,0.0,2,1,0,0.7542655823631157,1
1397,1,0,33.0,0,0.0,1,1,0,0.4613735111703168,1
374,2,1,31.0,1,0.49826493298534086,1,1,1,0.9383221597662575,4
5654,2,1,38.91621420206537,2,0.6138237640629309,1,1,0,0.7920588916241501,2
1177,0,1,34.0,9,0.0,2,0,0,0.07055688818282145,2
7008,0,0,38.0,5,0.0,2,0,0,0.46856874831546413,1
1123,2,1,56.0,1,0.4480496842363368,2,0,0,0.4698970751706788,2
8624,2,0,38.0,8,0.6100430656925289,1,1,0,0.49687590164860745,0
6420,0,1,44.0,6,0.0,2,1,0,0.7586817041027417,2
4783,0,0,53.0,8,0.4552971288063612,1,1,1,0.2579019296342801,3
4725,2,1,49.0,6,0.23727633797451392,1,1,0,0.5212596802994686,0
2151,0,1,38.0,10,0.3466664891709619,1,0,1,0.1854335589048754,1
7616,1,1,37.0,6,0.6771790092144585,1,1,1,0.6412842426451726,1
2514,0,1,39.0,10,0.0,2,1,0,0.5149879313474437,1
3989,2,0,32.0,8,0.5640891088489355,1,1,1,0.8354585862949911,1
2367,0,1,34.0,9,0.0,2,1,0,0.8090232117167189,2
2595,2,0,47.0,6,0.4111763066829246,1,1,0,0.0812480591896526,0
3663,0,0,38.91621420206537,5,0.4738609608387215,1,0,1,0.725801264020714,1
1932,0,0,26.0,4,0.5145874964612127,1,0,0,0.749087037812111,0
6856,0,1,41.0,2,0.5065286068937392,1,1,0,0.5120055465296935,1
8501,0,1,37.0,2,0.3879061414935443,1,1,0,0.11641236738108489,1
5420,1,0,56.0,4,0.3949704439758789,1,1,1,0.4250658937928572,2
2930,2,1,32.0,4,0.3830512619685547,1,1,1,0.39904405870760656,3
7580,0,1,40.0,10,0.5095609137558601,1,0,0,0.8662532271831959,1
5717,2,1,38.91621420206537,1,0.46841616052158874,2,0,1,0.8053404600139313,1
4670,2,1,50.0,3,0.4671470396606049,1,1,0,0.21416345260972422,0
2165,1,1,77.0,8,0.5942002189016267,1,1,1,0.9507670482531081,3
2992,0,1,49.0,8,0.6883808481762457,1,1,0,0.569300518199488,1
5411,0,0,28.0,4,0.0,2,1,0,0.20610013256265972,1
8026,0,1,24.0,9,0.42672827840180055,1,1,1,0.2597660076537309,1
8752,1,0,30.0,8,0.0,2,1,0,0.926738753550964,0
1380,2,0,32.0,10,0.3668496240844241,1,1,1,0.2179424135004893,1
854,0,0,43.0,6,0.0,2,1,1,0.036598545161062875,1
8576,1,1,38.91621420206537,0,0.0,2,0,0,0.9484511770874119,1
9348,1,0,36.0,0,0.33654528816859475,1,1,1,0.9072762948861616,1
109,1,1,33.0,5,0.5982221706032119,1,0,0,0.3592903622295929,1
8852,2,1,42.0,7,0.5039033178769915,1,1,0,0.1991116151592477,3
9871,1,1,40.0,1,0.4485663880502239,1,1,1,0.09916267003498834,1
5582,1,1,67.0,5,0.0,2,1,1,0.42943391093849465,0
1519,1,0,36.0,8,0.0,2,0,0,0.4160127792204155,2
3944,0,1,46.0,5,0.0,2,1,1,0.3847118399807182,1
5701,0,1,41.0,3,0.0,4,1,1,0.9874883551379157,0
7908,2,0,38.91621420206537,2,0.19005911922246999,2,1,1,0.4300805726946923,2
7195,0,1,70.0,8,0.28065877265147776,1,1,1,0.18237711701467488,3
9269,1,1,29.0,2,0.0,2,1,1,0.00789880433581407,1
8542,1,1,38.91621420206537,5,0.4209008127562869,2,1,1,0.7868217414763109,1
3178,0,0,27.0,7,0.7023850600058376,2,0,1,0.6974163532617365,0
5229,0,1,29.0,10,0.5888352119380423,1,0,1,0.47474378803175704,3
2718,2,1,70.0,6,0.47702587134083013,2,1,1,0.3726377869086498,3
2995,0,0,39.0,3,0.5212750722813395,1,0,1,0.6065803784261397,1
9581,0,1,38.0,9,0.4549064921139894,1,1,0,0.766365187875442,3
6900,0,1,66.0,2,0.0,1,1,0,0.6539255498900144,0
4036,0,0,38.0,2,0.0,2,0,0,0.3778715367317579,3
9955,0,1,45.0,6,0.619445169949281,1,0,1,0.01718984162987565,1
375,2,1,35.0,7,0.23304031529295424,2,1,1,0.8623214016938617,2
3671,0,1,28.0,4,0.0,2,1,1,0.06199307033821729,4
2827,0,0,43.0,4,0.6071849729904282,1,1,0,0.04615540784144886,2
8821,2,1,36.0,9,0.6016654411358812,1,0,0,0.36172749497577017,1
5675,1,1,38.91621420206537,8,0.0,2,0,0,0.9879780519039568,0
987,0,1,36.0,1,0.5664487521606881,1,1,0,0.3980619649176496,0
5574,0,1,29.0,8,0.0,1,1,0,0.33181043789681913,2
3164,2,0,37.0,8,0.457306231386616,1,1,1,0.5332724275168279,1
3231,0,0,33.0,6,0.0,2,1,1,0.49006815150846905,2
583,1,0,38.91621420206537,3,0.0,2,0,1,0.030234037350566977,1
4756,0,0,37.0,2,0.47959265054588507,2,1,1,0.6923592703103145,2
7835,0,1,56.0,9,0.0,1,0,0,0.42771959722153463,2
3786,2,0,38.91621420206537,3,0.420196502890875,2,0,1,0.4488522153865694,3
817,0,1,29.0,8,0.0,2,1,0,0.9558638349962421,2
1402,1,0,43.0,2,0.0,2,1,0,0.1033024653854443,1
8633,0,1,42.0,4,0.0,2,1,1,0.407193987025761,3
7090,1,0,48.0,2,0.0,2,1,1,0.6827635539193992,1
7758,0,1,40.0,6,0.38796624557803533,1,0,1,0.4440607578023701,4
2653,0,0,38.0,0,0.0,2,1,0,0.8260042334042901,1
4825,0,1,35.0,5,0.5435053730381129,1,0,0,0.7137838163544618,2
3471,0,0,36.0,2,0.0,2,0,1,0.37515532733376034,1
9815,0,1,36.0,1,0.0,2,0,0,0.6657123755318632,1
8255,2,1,28.0,3,0.4929319709049998,1,1,1,0.8323136359522334,1
7834,1,1,33.0,6,0.2639325393031091,1,0,1,0.8541187183376012,1
1049,2,1,25.0,5,0.21848532206841434,1,1,0,0.658306518272495,4
1226,1,0,53.0,6,0.4370837179350389,1,1,1,0.2605192295864255,2
5144,1,1,31.0,2,0.0,1,1,1,0.8541308194932615,1
7252,2,1,31.0,9,0.5506869342847528,1,1,0,0.06455041456459092,2
4029,2,0,41.0,8,0.49084275611663686,2,1,0,0.35061523375482356,0
6633,1,1,31.0,5,0.0,1,1,0,0.1779249918367204,2
7760,2,0,55.0,1,0.5483991926761977,2,0,1,0.5827378514648148,0
8791,1,1,35.0,8,0.0,1,0,0,0.5985631627820457,0
8100,0,1,38.0,2,0.3662943787256412,2,1,1,0.5383602634051552,1
9766,0,1,64.0,2,0.5451243969214753,1,0,1,0.21835325273563622,0
7584,0,1,26.0,8,0.0,2,1,0,0.8918944259176751,2
1086,0,1,42.0,5,0.0,1,1,0,0.9823700663413355,4
3489,1,0,35.0,3,0.33195374265304295,1,1,0,0.6277696520017662,1
8289,0,0,34.0,9,0.3702669478273032,2,1,0,0.4873180888774878,4
909,1,1,31.0,10,0.5389188494818753,1,1,1,0.6288885588573708,2
1654,0,1,56.0,1,0.40006115630453787,1,1,0,0.5924526792308665,0
5333,1,0,29.0,3,0.4769672818154973,1,1,0,0.940144083759999,2
4912,1,1,37.0,1,0.0,1,1,1,0.24577117114684452,0
4216,0,0,53.0,1,0.6308208245028888,1,1,1,0.0251264495759345,3
250,2,1,54.0,8,0.5038625044933583,1,1,0,0.6721100365084866,2
4748,1,1,38.91621420206537,6,0.0,2,0,1,0.07933227623238019,1
5016,0,1,50.0,6,0.4855311572917913,2,0,1,0.6207582324111952,2
2352,0,1,35.0,7,0.29742554038573993,3,1,0,0.6472603633647013,1
419,0,0,46.0,6,0.0,2,0,0,0.5339010375490859,1
1195,0,0,24.0,7,0.0,2,1,0,0.930560918567723,3
8973,1,0,38.91621420206537,4,0.31666279324804747,1,1,1,0.5916223499344188,1
232,0,1,40.0,0,0.0,2,1,0,0.31113481337467724,1
9395,2,0,35.0,8,0.522527054709743,1,1,1,0.9642975404151096,1
8818,1,1,40.0,4,0.6447513012155653,1,0,0,0.4618789094358511,0
6985,0,1,44.0,8,0.6154281206365502,1,1,0,0.2465857989437991,1
5431,0,0,24.0,7,0.0,2,1,0,0.8316965270183302,2
1554,0,0,38.0,8,0.47540421690735074,2,0,1,0.09680499487701075,1
9258,2,0,37.0,8,0.5938702442892252,2,1,1,0.10731444852983457,2
8243,0,0,50.0,2,0.0,1,0,1,0.4666498650621134,0
9920,0,1,26.0,0,0.0,2,1,0,0.5289168615602791,2
9773,2,1,30.0,1,0.3365513862620477,2,1,1,0.30240087928397164,1
7676,1,1,37.0,5,0.6298349262045001,1,1,0,0.4064713680156455,1
2071,0,0,42.0,4,0.0,1,1,0,0.14228498821637464,2
7421,2,0,38.0,9,0.6048938435521769,1,1,1,0.904178399037108,3
3172,0,0,56.0,3,0.0,3,1,1,0.47122790226466627,4
1637,0,0,37.0,6,0.0,2,1,0,0.9700115861064731,0
2130,0,1,34.0,4,0.3987864953455804,1,1,0,0.5474766340185487,2
3701,0,0,22.0,6,0.47056926579233826,2,1,1,0.9771554683472271,2
7103,0,1,39.0,2,0.45021171743475613,2,1,0,0.48795449965471704,0
4374,1,0,45.0,2,0.0,1,0,0,0.9889856981341717,0
3953,0,0,34.0,7,0.5640758365278907,1,0,0,0.04716235400480745,1
5808,0,0,33.0,9,0.4485034142746962,2,1,0,0.8868390431286188,2
6172,1,1,61.0,3,0.4538055670332126,1,1,1,0.19060640291147804,1
3270,2,1,33.0,7,0.38775169631622153,2,1,0,0.7171772404264606,1
7970,2,1,49.0,2,0.43126880718781085,1,1,0,0.8452120177476948,1
9854,1,1,37.0,10,0.579448851125172,1,1,0,0.40202344323882927,2
7740,1,1,41.0,5,0.0,1,0,1,0.5787670722554004,2
6226,2,1,32.0,9,0.4939798465584175,2,1,0,0.9945091756262723,1
2136,2,1,57.0,9,0.3798171201701855,1,1,0,0.14212787321189171,2
4581,0,0,32.0,6,0.2837297007721343,1,1,1,0.5529630079672608,0
7517,0,1,40.0,8,0.37139856265944476,1,1,0,0.3693898267284526,1
2325,0,0,29.0,2,0.5904542358214047,1,1,1,0.26007388705621387,2
1807,0,1,38.0,7,0.0,2,0,0,0.4080680705007328,2
7004,2,0,44.0,2,0.4506364715650088,1,0,0,0.2653298890043999,1
6153,0,0,64.0,2,0.0,1,1,1,0.030328096333199817,0
1318,0,1,37.0,3,0.0,1,1,0,0.6094196495765345,3
7017,1,1,50.0,1,0.31382307453994573,1,1,1,0.06504311161715942,3
6564,2,1,25.0,4,0.458922983431241,1,1,1,0.7405075684727892,1
2268,0,1,39.0,4,0.0,2,1,0,0.9861678790324475,0
7028,2,1,37.0,4,0.6217430750469245,1,0,0,0.7183379012695712,0
323,0,1,40.0,1,0.5551672792726322,1,1,0,0.914306516272304,3
3800,1,0,35.0,5,0.6635860799099748,1,1,0,0.6764454005357511,0
9559,1,1,46.0,4,0.0,1,1,0,0.027690294423117403,1
2057,1,1,38.0,6,0.0,1,1,1,0.764415451675635,0
4789,1,0,44.0,9,0.0,2,1,0,0.8876714726256357,3
5121,0,1,26.0,5,0.5638230645757408,1,1,0,0.002143304685597474,1
7633,0,1,43.0,4,0.8068752934707475,1,1,0,0.3618518068475539,2
1315,0,1,54.0,2,0.0,1,1,0,0.7479318774943007,2
3210,0,1,26.0,7,0.6123776789213502,1,1,1,0.31596167433989947,0
9458,0,1,28.0,2,0.43498585421674596,1,1,1,0.29404223103306365,2
8955,0,1,54.0,8,0.0,1,1,1,0.8136182505429268,1
9495,2,1,43.0,8,0.4769045471808893,2,0,1,0.7420741680830518,3
2037,1,1,34.0,6,0.5875789648299037,1,0,1,0.2106802699657817,3
7745,0,0,36.0,0,0.0,2,0,0,0.667333680366475,2
5840,2,1,40.0,0,0.6061920997485474,2,1,1,0.41752662379257216,1
809,2,1,53.0,10,0.6686896659914789,1,1,1,0.6844417641884799,1
6855,1,1,36.0,5,0.0,2,1,1,0.48439495971865315,2
1092,0,1,36.0,7,0.5029763678153151,1,1,1,0.6658680904026335,2
6374,0,1,67.0,2,0.0,2,0,1,0.5432232278182566,1
7507,2,0,44.0,4,0.5244912386539093,1,0,1,0.8567490195313652,2
2822,1,0,33.0,10,0.41100882832547675,2,1,1,0.24832586512011895,2
8915,0,0,39.0,6,0.19140771458244266,1,1,0,0.3743327987822837,0
2864,0,0,43.0,9,0.0,2,1,0,0.0902841721384392,3
5194,1,0,29.0,9,0.47950775551938246,1,1,1,0.03392338968371479,0
4368,1,1,50.0,0,0.634935363597228,1,0,1,0.7795927511077307,0
5842,0,0,49.0,1,0.0,1,1,0,0.3966915340415009,2
7566,0,1,52.0,10,0.41991475503061826,1,1,0,0.0005575032415595688,2
5612,2,1,42.0,6,0.39875684187153443,1,1,0,0.4671364615320763,1
5518,0,1,33.0,8,0.0,2,1,0,0.8883696893053286,0
4433,1,1,33.0,4,0.0,2,1,1,0.20145748919021766,1
8292,1,1,38.0,1,0.5894995454130401,1,1,1,0.34682547183256,1
6302,2,0,45.0,6,0.3892136444721441,1,1,0,0.6366645514646648,3
2685,1,0,28.0,7,0.0,2,0,0,0.9283322557304221,0
5693,0,0,30.0,6,0.0,2,1,0,0.3309247533139415,0
7057,0,1,31.0,8,0.0,2,1,1,0.2982226802659654,2
8490,0,0,41.0,7,0.0,2,0,1,0.8839284651684236,0
1365,2,1,39.0,3,0.49641266699160613,2,1,1,0.60190018146733,4
4853,1,1,35.0,3,0.0,2,1,1,0.8822773074828646,2
7261,0,0,41.0,7,0.7582318781302799,1,1,1,0.2877178270524835,3
4328,2,0,30.0,1,0.5567079047911446,2,0,1,0.08067980492136999,2
7219,0,1,36.0,7,0.5773342475424983,1,0,0,0.6543143370191853,3
4101,2,0,37.0,9,0.5848911404626477,1,0,1,0.05698544210972147,1
2679,0,1,38.91621420206537,10,0.0,2,1,0,0.15245015899018355,4
3662,2,1,35.0,7,0.43863873176555473,2,1,1,0.46442175227734245,0
2261,0,1,55.0,9,0.0,2,1,1,0.4722420491156905,0
874,0,1,28.0,7,0.0,2,1,0,0.03893086789788425,0
2338,1,0,35.0,9,0.0,2,0,0,0.855008053269087,2
7756,0,1,34.0,8,0.0,2,1,1,0.9242414150551377,2
8220,0,0,38.91621420206537,2,0.0,2,1,1,0.002718759641545767,0
4712,0,1,39.0,3,0.29851295400455224,1,0,0,0.17210933644163018,3
7203,1,0,72.0,8,0.3936492302512148,1,1,1,0.48006559626444323,0
847,2,1,21.0,6,0.3443729683235134,2,0,0,0.13660809607317498,2
5030,0,1,38.0,5,0.0,2,1,1,0.40724244165317786,2
8296,0,1,40.0,6,0.0,2,1,1,0.5594609785234489,2
7048,1,0,31.0,2,0.48502377997377344,2,0,0,0.4088747475383899,3
8357,1,0,26.0,3,0.0,2,1,0,0.1884465466452046,2
4179,0,0,32.0,1,0.0,2,0,1,0.14253156176414844,0
1923,0,1,38.91621420206537,9,0.4326304755847285,3,1,0,0.6690448437825811,1
6323,0,1,50.0,2,0.0,2,0,1,0.7353907798194728,2
2301,1,0,45.0,10,0.5417464915735309,1,1,0,0.09361524025544439,1
9914,0,0,44.0,1,0.5335481828498575,1,0,1,0.6952546968235466,2
3721,2,1,40.0,8,0.6081204125547549,2,1,0,0.36534539048479125,0
2376,1,0,39.0,6,0.0,1,1,1,0.42582216601685463,4
8236,1,1,37.0,9,0.3995733088282976,1,1,1,0.7301794321357689,0
7152,0,1,34.0,4,0.0,2,1,0,0.34169013140754945,0
7551,0,0,38.0,7,0.49240793343624106,1,1,1,0.7883374862299348,2
5677,0,0,26.0,6,0.0,2,0,1,0.17470263410155668,3
8472,0,1,51.0,10,0.0,3,1,0,0.8552505264252735,0
1152,1,0,29.0,4,0.5178918261195213,1,0,1,0.9510355738973071,4
2053,2,1,26.0,4,0.48118329637344,1,0,1,0.7453826840463263,2
5450,0,0,46.0,7,0.0,1,1,1,0.5452819744285579,0
2610,0,0,46.0,2,0.0,1,1,1,0.5722100460593986,2
3964,0,1,31.0,8,0.0,2,1,1,0.2159452227687744,1
6526,0,0,34.0,4,0.423789914064312,1,1,0,0.44338769352473156,2
6841,0,1,30.0,7,0.3616121190878735,1,1,0,0.6113442333742872,0
5453,0,0,45.0,1,0.6125894780625871,2,0,0,0.44944202171307357,0
339,1,0,38.91621420206537,5,0.6587221528868554,1,1,0,0.07049808256688513,4
8804,0,1,41.0,6,0.5383505310861474,1,1,1,0.3223591352974209,2
9220,0,1,31.0,4,0.0,1,1,0,0.12970693701248467,0
1819,1,1,32.0,5,0.6510217754148707,2,1,1,0.3720536311217721,1
63,1,1,33.0,1,0.2235357391520996,2,0,0,0.8940181287312938,0
2146,1,1,33.0,4,0.5494159401532313,2,1,0,0.4917347106648685,1
5581,1,1,30.0,2,0.0,2,1,0,0.9955347235661005,1
7115,0,0,39.0,1,0.5144261560540377,2,1,1,0.9395574277343486,3
7574,1,0,37.0,8,0.0,2,1,0,0.22104250955966293,0
631,0,0,61.0,1,0.0,1,1,0,0.30551407659431473,1
233,0,0,37.0,1,0.0,2,0,1,0.7805417917411113,0
1852,0,0,52.0,4,0.6425304393508935,1,1,1,0.4453916849059085,3
1430,0,0,26.0,8,0.3144393406900786,1,1,1,0.11847101398183525,1
4683,0,1,24.0,7,0.4366647829004996,1,1,0,0.9176053813139154,4
5329,2,1,27.0,2,0.5501522550450664,1,1,0,0.8316100687615666,1
2719,0,0,39.0,3,0.5386223944550554,1,0,1,0.565426498230581,3
3787,2,0,41.0,9,0.5944865104393582,2,1,0,0.21061851406809348,2
5188,0,0,30.0,2,0.0,2,0,1,0.5024742862943411,2
407,1,0,49.0,9,0.5637111067684892,1,0,0,0.8689213319872047,0
3467,0,1,28.0,4,0.0,1,1,0,0.8722027953669576,3
2674,0,1,50.0,2,0.46084475971897604,1,1,0,0.9293068988088361,1
5823,1,1,35.0,2,0.0,2,1,0,0.43653673925859915,1
3626,1,1,31.0,4,0.22213369579656825,2,1,1,0.518954310136618,0
2563,0,0,58.0,9,0.7489556815677633,1,0,1,0.1790851026273009,3
8434,0,0,41.0,5,0.4376209081543826,1,0,1,0.7479815822411039,2
9340,1,1,29.0,1,0.7285098902108024,2,1,1,0.3186370298363494,1
7948,1,0,35.0,5,0.5441502563849729,2,1,0,0.29823573151235944,1
1436,1,1,44.0,8,0.0,2,1,0,0.7424525042141523,1
3394,0,1,38.91621420206537,6,0.0,2,1,1,0.04490223816374463,2
7390,1,0,34.0,5,0.0,2,1,0,0.8191735310722175,1
1292,1,0,37.0,2,0.5197525417590864,1,0,0,0.17270229306898807,2
4513,0,1,51.0,2,0.5907683474194643,1,0,0,0.7847847469433331,1
2231,0,0,30.0,8,0.0,2,1,1,0.9807079576099517,2
9881,2,1,42.0,3,0.5479480931879555,1,1,0,0.12829985263592672,1
8337,2,0,38.91621420206537,0,0.487550861786154,1,0,0,0.17352037119544914,3
6533,0,1,67.0,4,0.0,3,1,1,0.46539589530800185,3
5584,1,0,31.0,8,0.0,2,0,1,0.6582270106795198,2
876,0,0,39.0,9,0.46752711429568883,1,0,0,0.9101587701625505,0
5586,2,1,38.0,2,0.5402982541636726,2,1,1,0.35925790913032196,0
1387,0,0,42.0,7,0.0,2,0,1,0.381026288010505,3
3247,0,1,57.0,6,0.0,1,1,0,0.16834057652505813,1
3655,2,1,33.0,8,0.5694394485027766,2,0,0,0.388668517843454,0
4218,2,1,35.0,5,0.4857095962747266,1,1,1,0.11736175804789356,1
9588,2,0,76.0,10,0.3788482008770972,1,1,0,0.8812506094332008,2
6212,2,0,40.0,7,0.46753759663933675,1,0,0,0.9814274263192134,0
7949,0,1,25.0,3,0.45331660356601367,1,0,1,0.9843591562994265,2
4544,2,0,42.0,10,0.4530022926838543,2,0,1,0.6997423253920748,3
8673,0,1,38.91621420206537,1,0.0,2,1,0,0.6118982362815648,2
6750,1,0,24.0,9,0.3159206991173189,1,0,1,0.98290836774912,2
2063,2,0,38.91621420206537,3,0.48659051170935586,1,0,1,0.4141020467454642,2
9103,2,0,61.0,2,0.5486502906419097,1,0,1,0.14950557778267823,0
6181,1,1,37.0,4,0.0,2,1,1,0.16119064370647396,0
7558,0,1,34.0,9,0.0,2,1,0,0.5393781606143386,0
5336,0,0,39.0,8,0.0,1,1,0,0.6872705843408046,1
7192,0,1,42.0,9,0.4568836295246409,1,0,1,0.45713445634058053,0
7315,0,0,38.91621420206537,2,0.0,2,1,0,0.46266628463018217,1
8857,0,0,26.0,5,0.0,2,1,1,0.3235533993496379,3
5889,0,0,54.0,3,0.5522081495319475,1,1,1,0.35095676637118844,0
4222,2,1,23.0,5,0.7417401224537022,2,1,1,0.38303532987400296,2
7661,1,1,36.0,5,0.0,2,1,0,0.39859906621082314,0
1722,0,0,39.0,7,0.0,2,1,0,0.011949541181182804,1
369,2,1,34.0,2,0.15984780912441385,2,0,1,0.26752844896687633,1
1784,1,1,38.0,1,0.5392202467543695,2,0,1,0.7647967880932628,0
7140,0,0,67.0,1,0.0,2,0,1,0.5197196332249729,4
3951,1,0,28.0,5,0.0,2,0,1,0.4334833976644769,3
1149,1,1,34.0,3,0.0,1,1,1,0.208585619926703,1
1691,1,1,36.0,3,0.2156181420113641,2,0,1,0.27236071044784776,2
2247,1,0,39.0,6,0.0,2,1,0,0.46636468782768753,2
8793,0,1,34.0,2,0.0,2,1,1,0.4154174223638358,0
7290,1,0,35.0,7,0.0,1,1,0,0.9386230385001767,1
1118,0,0,47.0,1,0.4600042590997804,3,0,0,0.9587070065191226,2
4454,2,1,33.0,8,0.5901030972376076,1,0,0,0.9960532730875797,4
2628,2,1,38.91621420206537,6,0.3288455484057292,2,1,0,0.8385475312892381,0
8422,0,1,43.0,6,0.5131976891494073,1,1,0,0.1816733998096818,2
9393,1,0,39.0,0,0.0,2,1,0,0.47487395046226916,0
7846,0,1,34.0,0,0.0,1,1,1,0.8396813395679287,1
4149,0,1,32.0,6,0.0,2,1,1,0.6895007973261447,1
3686,1,0,39.0,5,0.0,2,0,0,0.5138096188185972,2
1931,2,1,23.0,6,0.36814437288063856,2,1,0,0.6033082659393972,0
3900,0,0,36.0,2,0.4779329328493494,1,1,0,0.6217760796156032,3
6606,1,0,38.91621420206537,5,0.0,2,1,0,0.04331338642840391,3
5377,1,1,38.0,1,0.5832805662251157,1,0,1,0.5195022624660655,4
5148,0,0,38.0,9,0.48569114256708773,1,1,0,0.6537812361080483,1
6136,1,1,37.0,8,0.5127584271366913,2,1,1,0.8182278907635678,0
9630,1,1,44.0,2,0.48326410137279247,1,0,1,0.3984371507478964,0
844,1,0,41.0,5,0.0,1,1,0,0.14129009320390096,3
7909,0,1,35.0,4,0.0,2,0,1,0.4319024466836583,1
9551,0,0,40.0,9,0.5335674336938954,1,1,1,0.25280634300575705,3
7224,2,1,31.0,9,0.6161343037724999,1,0,1,0.44300885734587653,3
1863,0,1,38.91621420206537,9,0.6987022499852431,1,1,0,0.3274760239602882,0
5774,1,0,36.0,8,0.4530944815084085,1,0,0,0.06593559684949912,0
7563,0,1,33.0,6,0.0,1,1,0,0.29226131095519625,2
2342,0,0,25.0,7,0.43310353618076575,2,1,0,0.9500920837940023,2
7896,1,1,43.0,10,0.4505188142325038,1,1,1,0.5021094514526138,1
4013,1,1,46.0,4,0.0,2,0,1,0.2865740678234771,0
1803,1,0,24.0,8,0.39285711581144367,1,1,0,0.9399669168405582,2
574,1,0,49.0,10,0.0,2,1,1,0.7991973233443793,1
3421,0,1,31.0,1,0.0,2,1,1,0.01568459787909745,2
3327,2,1,50.0,4,0.5035731838373103,1,0,1,0.08656536699254778,1
3350,2,0,45.0,5,0.6195648998364237,2,1,0,0.25932661569179855,1
9668,0,1,37.0,2,0.0,1,0,1,0.6058792614694704,1
9797,2,1,22.0,10,0.44564914782731113,2,1,1,0.9152568070250708,1
3702,0,1,46.0,2,0.0,2,1,1,0.2977879887529259,1
9142,2,0,43.0,8,0.367658558102216,2,1,0,0.2747169854721126,4
341,2,0,40.0,6,0.5161557427559533,2,0,1,0.4304793607789544,1
5812,1,0,38.0,6,0.5651170162355561,1,0,1,0.7390003745357682,0
6203,1,1,49.0,8,0.4648211152185336,1,0,1,0.25502290468739763,2
1093,0,1,41.0,4,0.37572187177670424,1,0,1,0.7641206735243214,2
4073,0,0,38.0,9,0.6104716460774972,1,1,1,0.4662950811802527,4
5319,1,1,31.0,0,0.46852182095128747,1,1,0,0.7948125045941886,3
3138,0,1,48.0,10,0.0,1,1,0,0.7008748835513792,1
3708,1,0,42.0,3,0.33277284015992314,2,1,0,0.18953080019141827,1
2547,0,1,50.0,1,0.0,3,1,1,0.9592794611885435,1
7904,1,1,34.0,10,0.0,2,0,1,0.8078782023683262,0
6358,0,0,68.0,3,0.4287462291960852,1,0,1,0.5684763394904213,0
2703,0,0,30.0,4,0.42997154741193927,1,0,1,0.9845092206305701,1
2681,0,0,39.0,5,0.0,2,1,0,0.16303371972023326,1
3642,1,1,62.0,3,0.0,1,1,1,0.508307993413371,1
5143,1,0,48.0,5,0.0,2,0,0,0.39279791220061516,2
7922,1,0,35.0,7,0.0,2,1,1,0.5436897723732615,1
9727,1,1,43.0,7,0.5506242395069648,1,1,1,0.8868125906024025,3
8730,2,1,48.0,8,0.6736732431881008,2,1,1,0.8783137289611157,1
6050,1,1,41.0,0,0.0,2,1,0,0.3295039176241331,1
254,2,1,37.0,2,0.3177860381479987,1,1,1,0.28776433149365765,0
5596,0,1,33.0,4,0.0,1,0,1,0.6523745517696939,1
8116,0,0,32.0,6,0.0,2,1,1,0.2603038090137608,0
3586,0,1,28.0,7,0.48191578501055954,2,1,1,0.6562520720728828,3
725,0,1,36.0,3,0.38872456143448525,1,1,1,0.5857000843580562,2
